Name	Description	sw480.1	sw480.2	sw480.3	sw480_APC_1	sw480_APC_2	sw480_APC_3	sw480_CONTROL_1	sw480_CONTROL_2	sw480_CONTROL_3
NM_001033112	PAIP2	81.58662415	85.22575378	83.04718781	57.26607895	63.57530975	63.92973328	91.48760223	84.65358734	88.34722137
NM_152685	SLC23A1	0.102307409	0.101819873	0.020168725	0.060363267	0.064556792	0.021789407	0.040262014	0.022830598	0.077518992
NM_016459	MZB1	0.058415424	0.116274104	0.05757964	0	0	0	0	0	0.055327184
NM_001161546	PROB1	0.802434981	0.709876537	0.585891902	0.584508061	0.562603235	0.458904654	0.774854958	0.696378887	0.816310048
NM_194296	SPATA24	3.277639866	2.90745306	2.949810266	4.62446785	6.44444418	5.690796375	3.014395714	3.180120468	2.699444532
NM_152686	DNAJC18	2.518687248	2.987289667	2.921314716	2.514031887	2.379984379	2.793062925	2.710903168	2.155276299	2.277914286
NM_001077693	ECSCR	0.065727293	0	0.194360673	0	0	0	0.193997175	0	0.37351498
NM_198282	TMEM173	10.57257557	9.881134033	9.895862579	12.77744675	11.74966335	13.74226475	6.446504116	7.236639023	6.416300774
NM_181838	UBE2D2	43.97754669	42.17427826	43.61417007	51.38460541	52.10028458	50.56524277	43.03508759	42.31746292	43.69610596
NM_016463	CXXC5	55.28723526	45.81991577	47.84872055	38.8386116	37.39363861	35.51717377	39.6460762	42.95107651	42.46699905
NM_032289	PSD2	0.149963155	0.053303037	0.063350372	0.010533457	0.033795696	0.045627307	0.221311629	0.239037856	0.314506233
NM_013982	NRG2	1.322543144	1.182179093	1.207056165	0.578018486	0.631052911	0.678106308	0.831311047	0.77882725	0.753894329
NM_005859	PURA	5.420453072	5.921370029	5.657716274	7.080118656	6.986571789	7.132693291	6.176834583	6.221148014	6.050039768
NM_001007189	IGIP	1.295658708	1.976092935	1.393222809	0.87698096	0.831728041	0.788425982	1.489946961	1.07017529	1.115601182
NM_032412	CYSTM1	35.67474747	36.50860214	33.17586899	38.63116455	41.42658997	39.85558319	35.41194534	35.65893555	33.08480835
NM_002622	PFDN1	59.47475815	57.41196823	60.1343689	58.88003922	59.47855377	59.41019058	55.60641861	56.14221573	57.4018364
NM_001945	HBEGF	2.089726448	2.222497225	2.362743139	4.593444824	4.891012192	4.64704895	1.85440886	1.89735055	1.785205126
NM_001258428	SLC4A9	0	0.014140983	0	0.013972321	0	0	0.013979208	0	0.013457525
NM_017747	ANKHD1	17.96403503	19.82593155	20.65528297	18.503088	18.01484871	19.21123123	21.24105263	19.98497581	20.49289322
NM_020690	ANKHD1-EIF4EBP3	17.49767685	19.09007454	19.89944458	17.8268013	17.42830849	18.75032997	20.67060852	19.40096283	19.79508591
NM_003732	EIF4EBP3	4.544314861	5.079294205	4.341471672	3.574973106	3.235126972	3.945838451	4.746052742	4.680438042	4.568937302
NR_045586	SRA1	27.14857864	24.91318893	28.15859222	23.59924316	21.9258194	23.27691269	29.3125	28.03816605	27.64921761
NM_006051	APBB3	5.663724899	5.636734962	4.722117424	2.113329649	2.001170874	2.097841501	3.87634778	3.172236443	3.222821474
NM_080670	SLC35A4	39.36401749	39.35738754	40.16287231	31.64675522	31.64631271	32.97346115	40.49919128	41.10182953	40.60657501
NM_001174104	CD14	0.644909203	0.700184643	0.751260579	0.576527834	0.832383096	0.780412555	0.40376839	0.294373423	0.333171725
NM_018502	TMCO6	8.823079109	8.424701691	8.268301964	7.091932774	8.283910751	7.108041763	7.825100422	8.646173477	7.896410942
NR_033697	NDUFA2	58.87370682	61.71887207	56.68048477	76.36880493	79.69245911	71.63352966	55.28231812	58.55425262	59.70941544
NM_006083	IK	68.33243561	73.05078888	70.84923553	52.931633	62.30651474	58.72948456	67.990242	69.53074646	66.18598938
NR_037428	MIR3655	0.582042873	0	1.147430539	0	0.612122893	0	0.572642267	0	0.551272154
NM_017706	WDR55	17.88202858	16.38052177	16.31575012	15.72481823	15.65539932	15.65277767	16.21154785	16.1291275	15.90804768
NM_194249	DND1	7.202735424	5.998670578	6.921446323	7.201454163	6.338889122	6.546935558	5.781793594	6.187248707	5.594569206
NM_002109	HARS	59.50144958	60.26083374	62.18276596	63.06639099	63.32590103	64.769104	64.93266296	68.1680603	64.57393646
NM_012208	HARS2	18.04332924	18.20836258	17.53656197	16.88462448	15.93559742	15.08220959	21.01597023	21.06331825	20.26843834
NM_144723	ZMAT2	59.97158813	63.15184021	69.31747437	68.43110657	71.30340576	68.25281525	72.29987335	71.01512146	70.66091156
NR_026704	VTRNA1-2	0	0	0	0	0	0	0	0	0
NR_026705	VTRNA1-3	0	0	0	0	0	0	0	0	0
NM_018900	PCDHA1	0.091843262	0.054843359	0.072423369	0.794775367	0.647151172	0.870453656	0.018071979	0.020495454	0.02609634
NM_018905	PCDHA2	0.090129778	0.053820163	0.06218816	0.77994746	0.635077477	0.854213893	0.017734816	0.020113075	0.025609471
NM_018906	PCDHA3	0.091843262	0.054843359	0.063370444	0.794775367	0.647151172	0.870453656	0.018071979	0.020495454	0.02609634
NM_018907	PCDHA4	0.090264492	0.053900611	0.062281117	0.781113327	0.63602674	0.855490804	0.017761325	0.02014314	0.02564775
NM_018908	PCDHA5	0.092582524	0.055284798	0.063880518	0.801172554	0.652360141	0.877460063	0.018217443	0.020660423	0.026306393
NM_018909	PCDHA6	0.091374241	0.05456328	0.06304682	0.790716588	0.643846273	0.866008401	0.017979689	0.020390786	0.025963072
NM_018910	PCDHA7	0.092529319	0.064461865	0.063843809	0.800712168	0.651985288	0.876955926	0.018206974	0.02064855	0.026291275
NM_018911	PCDHA8	0.091843262	0.054843359	0.063370444	0.794775367	0.647151172	0.870453656	0.018071979	0.020495454	0.02609634
NM_014005	PCDHA9	0	0	0	0	0	0.008053349	0	0	0
NM_018901	PCDHA10	0.091948152	0.054905985	0.063442811	0.795683026	0.64789021	0.871447742	0.018092617	0.02051886	0.026126141
NM_018902	PCDHA11	0.07900174	0.047175158	0.054509986	0.691418588	0.556666434	0.748746812	0.015545154	0.017629778	0.022447549
NM_018903	PCDHA12	0.090129778	0.053820163	0.06218816	0.77994746	0.635077477	0.854213893	0.017734816	0.020113075	0.025609471
NM_018904	PCDHA13	0.091843262	0.054843359	0.063370444	0.794775367	0.647151172	0.870453656	0.018071979	0.020495454	0.02609634
NM_018898	PCDHAC1	0.088236645	0.070252925	0.060881928	1.197408795	1.020763755	1.259105444	0.017362304	0.01969061	0.025071554
NM_018899	PCDHAC2	0.120053582	0.087619752	0.110446841	1.353713393	1.119487166	1.244357228	0.031497221	0.026790779	0.037902243
NM_015669	PCDHB5	0.166297972	0.231707692	0.196702361	0	0.017489225	0.035418104	0.032722414	0.03711053	0.09450379
NM_018940	PCDHB7	0.02600784	0.025883902	0.025635729	0	0	0	0.012793892	0.014509568	0
NM_019120	PCDHB8	0.106918991	0.053204738	0.070259482	0	0	0.018976316	0.017532021	0.019883085	0
NM_020957	PCDHB16	0.010028972	0.009981181	0.019770963	0	0.010547269	0	0	0	0
NM_019119	PCDHB9	0.057252385	0.03418773	0.011286647	0.022519978	0.012042237	0	0.033796616	0.025552521	0.032535378
NM_018930	PCDHB10	0.088858783	0	0.02919581	0	0	0.015770936	0.029141206	0	0.01402685
NM_018931	PCDHB11	0.029538099	0.132288024	0.029115478	0	0	0	0.04359154	0.016479071	0.041964769
NM_018932	PCDHB12	0.028350681	0.056431156	0.041917574	0.027879044	0	0.030190608	0	0	0.02685187
NM_018933	PCDHB13	0.166345686	0.096572571	0.150301874	0.013631534	0.014578537	0	0.05455301	0.07733579	0.118163638
NM_018934	PCDHB14	0.208305672	0.207313016	0.222435758	0.102420174	0.01825591	0.018485375	0.068313777	0.096843414	0.147969916
NR_001281	PCDHB18	0.030537017	0.015195748	0.030100103	0.03002901	0.016057584	0.016259417	0	0.01703636	0
NR_001282	PCDHB19P	0.010447568	0.010397782	0	0.010273765	0	0.022251207	0	0.011657231	0.009895239
NM_018935	PCDHB15	0.054587074	0.036217961	0.053806059	0.017892992	0	0	0	0	0.017233742
NM_031947	SLC25A2	0	0.033930376	0.033605054	0.033525679	0.035854761	0	0.033542205	0	0
NM_005642	TAF7	62.83399963	64.6714325	64.57008362	60.58812332	61.54301834	62.15965652	67.86647034	66.39820862	68.18479156
NM_018912	PCDHGA1	4.408955574	4.440182686	4.397610664	8.010554314	6.579854488	7.556862354	3.057078123	2.916527033	2.555233717
NM_018915	PCDHGA2	4.235911369	4.275949955	4.205129147	7.666399479	6.310999393	7.249527454	2.927170277	2.790804863	2.454944849
NM_018916	PCDHGA3	4.406083584	4.437290192	4.353383541	7.984703541	6.564535618	7.551939964	3.034444332	2.914627075	2.553569078
NM_018922	PCDHGB1	4.420482635	4.451791286	4.367609978	8.010797501	6.585988045	7.565411091	3.054715633	2.900664806	2.571882486
NM_018917	PCDHGA4	4.408955574	4.429735184	4.376915932	7.989908218	6.568815231	7.545683384	3.036422491	2.916527033	2.555233717
NM_018923	PCDHGB2	4.503433228	4.481972694	4.397610664	8.000230789	6.590894699	7.545683384	3.067406416	2.93995285	2.63477397
NM_018918	PCDHGA5	4.429950714	4.450630188	4.387263298	7.979585648	6.568815231	7.545683384	3.057078123	2.893100977	2.555233717
NM_018924	PCDHGB3	4.404200554	4.435518265	4.361908436	8.000339508	6.577390194	7.566727161	3.050728083	2.896878004	2.568525076
NM_018919	PCDHGA6	4.437555313	4.47905302	4.384405136	7.984703541	6.575569153	7.540768147	3.05508709	2.926332235	2.593313217
NM_018920	PCDHGA7	4.427064896	4.426849365	4.374064445	7.974387646	6.564535618	7.540768147	3.034444332	2.891216516	2.553569078
NM_003736	PCDHGB4	4.463726997	4.473962784	4.410263538	8.031795502	6.603251934	7.585241318	3.052340984	2.920042515	2.57862401
NM_032088	PCDHGA8	3.687082529	3.704460144	3.642982483	6.67309761	5.493310928	6.310237408	2.539272547	2.419416904	2.136868238
NM_018925	PCDHGB5	4.664225578	4.589487553	4.535081863	8.052549362	6.603251934	7.585241318	3.06272316	2.908267975	2.57862401
NM_018921	PCDHGA9	4.448046207	4.447731018	4.384405136	7.984703541	6.575569153	7.551939964	3.034444332	2.891216516	2.553569078
NM_018926	PCDHGB6	4.411831856	4.443079472	4.359063148	7.984791279	6.584146976	7.550606251	3.048738003	2.894988537	2.556900501
NM_018913	PCDHGA10	4.436485291	4.509065628	4.383323669	8.00510788	6.56948185	7.53231144	3.036851883	2.895376682	2.576662779
NM_018927	PCDHGB7	4.41021204	4.399285316	4.307138443	7.836229324	6.47205925	7.406323433	3.00237608	2.884633064	2.515836954
NM_018914	PCDHGA11	4.17453289	4.233587742	4.144126415	7.693379879	6.382059097	7.285900593	2.916925907	2.765960455	2.460583448
NR_001297	PCDHGB8P	0	0.024368649	0	0.024078	0.025750734	0.026074402	0	0.027320346	0
NM_003735	PCDHGA12	4.250107765	4.290280819	4.209247589	7.721945763	6.364077568	7.31692791	2.927024841	2.788866997	2.463172436
NM_002588	PCDHGC3	7.359899044	7.457080364	7.254596233	13.11789989	11.82539558	12.67070293	4.837409496	4.87020731	4.298662663
NM_018928	PCDHGC4	4.388928413	4.440813541	4.34673357	7.97416687	6.582935333	7.555918694	3.053472757	2.879959106	2.57331872
NM_018929	PCDHGC5	4.403134346	4.402870655	4.329874992	7.953475475	6.546457291	7.504444122	3.021147728	2.880403996	2.533761263
NM_005219	DIAPH1	43.42854309	45.63800812	46.02286148	54.01231384	53.76331329	54.49238968	44.89426422	43.89513779	44.07234955
NR_038333	LOC100505658	0.019503254	0.019410314	0	0.019178802	0.020511182	0.041537985	0	0	0.018472178
NM_003883	HDAC3	44.50937271	44.71749878	46.12493515	45.2099762	46.20882416	45.12329865	46.01423264	43.39957047	43.14434052
NM_173828	RELL2	9.837719917	8.245896339	8.019352913	11.10861778	9.61836338	9.858758926	6.532289505	7.011777878	6.25308609
NM_033449	FCHSD1	7.749658108	7.568044662	7.418323517	6.13617754	5.65689373	5.954258442	5.820139408	6.887610435	6.079561234
NM_022481	ARAP3	10.68649292	10.63556767	10.43405056	8.296829224	7.753207207	8.632792473	9.556443214	9.61895752	8.730256081
NM_032420	PCDH1	7.461875916	7.547397614	8.024668694	7.287892818	7.335711479	8.367201805	6.204245567	6.221757412	6.347207069
NR_033244	LOC729080	0.045149118	0.044933964	0.044503141	0	0	0.09615849	0.044419911	0.050376672	0
NM_014773	KIAA0141	10.56223488	10.73494053	10.11337948	9.409193993	9.611982346	10.01295376	10.7175808	11.98086929	11.07436466
NM_016580	PCDH12	0.05593542	0.037112579	0.064324304	0	0.039217442	0.009927594	0.055032004	0.020803953	0.044148576
NM_004290	RNF14	11.30672646	12.27184677	12.65337563	9.6679039	9.563792229	9.742621422	10.90747833	11.12947941	11.49103355
NM_005471	GNPDA1	39.26597595	38.84861755	36.27868652	34.82800293	34.88087463	36.95425034	49.10189438	48.03636551	48.26547241
NM_030571	NDFIP1	32.78388596	32.01279831	31.54700089	25.06705284	26.41300774	24.8285141	31.22373009	29.85122871	30.21115303
NM_030964	SPRY4	32.57411194	35.85725403	34.67402649	12.7900486	12.15196323	13.6547184	21.27012634	20.6455555	19.58727646
NM_000800	FGF1	0.104692049	0.023154031	0.068796098	0.045755737	0.036700841	0.061936907	0.091556579	0.038937908	0.044069912
NM_015071	ARHGAP26	3.489231586	3.669366837	3.692121744	7.324766159	7.013176918	7.584991455	5.462111473	5.997838497	5.992103577
NR_046680	ARHGAP26-AS1	0	0	0	0	0	0.052655879	0.048648216	0	0
NM_001018077	NR3C1	1.33272326	1.273581386	1.516258717	4.192463398	4.588317394	4.172917366	1.519946337	1.501827955	1.387865067
NM_021182	HMHB1	0	0	0	0	0	0	0	0	0
NM_001024947	YIPF5	15.37567425	14.32772827	14.50753498	12.82232571	13.80139351	14.42182446	15.48522186	14.68947601	15.50362968
NM_020768	KCTD16	0.027962314	0	0.018374827	0	0.009802469	0.019851357	0.018340461	0	0.008828011
NM_138492	PRELID2	2.499126434	2.507772684	2.544803619	3.493378878	3.258199692	3.95898366	2.865170002	2.650213718	3.090800524
NM_001080516	GRXCR2	0	0	0	0	0	0.068868533	0	0	0.06125246
NM_152550	SH3RF2	7.207538605	7.378592014	7.057470322	5.823101521	5.993896008	5.883269787	9.96506691	9.565443039	9.84880352
NM_001029869	PLAC8L1	0	0.198949009	0.262721986	0.131050736	0	0.212875009	0	0	0
NM_020117	LARS	29.24078178	31.65958786	32.52464676	42.04893875	43.50326538	42.00246429	33.52242279	32.25956726	32.72434998
NM_018989	RBM27	12.35808754	13.60777855	13.17878342	11.99269581	13.43955994	11.84646225	12.74715614	12.09933758	12.62126541
NM_002700	POU4F3	0.122613087	0.12202879	0.040286265	0.08038222	0.128949732	0	0.040210921	0	0.038710307
NM_006706	TCERG1	23.59705162	24.46884918	26.76195145	26.39341736	27.58603477	28.65527534	28.01298523	28.81842995	26.85866928
NM_181674	PPP2R2B	0.020375183	0.020278087	0.040167324	0	0	0	0	0	0
NR_047115	PPP2R2B-IT1	0	0	0	0	0	0	0	0	0
NM_001112724	STK32A	0	0.028398907	0	0	0	0	0	0.031838775	0
NM_001197294	DPYSL3	2.300875187	2.553118467	2.302712679	0.996930242	1.121815681	1.323670864	0.329582781	0.304925978	0.300584137
NR_038902	JAKMIP2-AS1	0.075483687	0	0.049602468	0	0	0	0	0	0
NM_001270941	JAKMIP2	0.005211387	0	0	0.005124692	0	0	0	0	0
NM_003122	SPINK1	0	0	0	0	0	0.116654858	0	0.122229114	0
NM_206966	C5orf46	0	0	0	0.087649249	0	0	0	0	0
NM_001127698	SPINK5	0	0	0	0	0	0	0	0	0
NM_205841	SPINK6	0	0	0	0	0	0	0	0	0
NM_001040129	SPINK13	0	0	0	0.093331814	0.199631423	0.101070322	0	0	0
NM_001040433	SPINK9	0	0	0	0	0	0	0	0	0
NM_205836	FBXO38	9.75906086	10.72336483	10.43556023	8.04430294	7.860099792	8.723043442	10.28570747	10.28542995	10.29918957
NM_001040173	HTR4	0	0	0	0	0	0	0	0	0
NM_000024	ADRB2	0.118289813	0.188361779	0.209875256	1.628507614	1.766523004	1.738340259	0.116379306	0.158383071	0.112036206
NM_024577	SH3TC2	1.857500792	1.837795854	1.770012975	0.752444744	0.818098307	0.739349544	1.398341537	1.397260904	1.263528943
NM_014945	ABLIM3	0.022288147	0.022181936	0.043938514	3.342398405	3.375360012	3.144837379	0.032892253	0	0.021109844
NM_152406	AFAP1L1	1.651608825	1.80354619	1.707116127	4.342300415	4.13735199	4.274852276	1.500806689	1.420521855	1.6837883
NM_152407	GRPEL2	8.94403553	8.514904022	8.491265297	9.130851746	10.02509594	9.725008965	9.447969437	8.824079514	9.530091286
NM_024028	PCYOX1L	5.700186729	5.57878685	5.487965107	4.916328907	4.859549522	4.335801601	4.751067162	4.627505302	3.641075373
NM_014443	IL17B	0	0	0	0	0	0	0	0	0
NR_027180	MIR143HG	0.015978906	0.01590276	0.005250095	0	0.005601565	0	0.010480554	0.011886008	0.005044717
NM_001025105	CSNK1A1	90.29960632	81.08959198	85.10095215	79.17050171	82.11587524	77.95491028	85.96605682	86.71359253	83.38069153
NM_001001669	ARHGEF37	0.744751692	0.988270223	0.920067072	0.517535925	0.386398643	0.380680919	0.957424998	0.742344081	0.827644706
NM_133263	PPARGC1B	0.768261552	0.8505615	0.914100528	1.586956978	1.577683806	1.679810405	1.314916372	1.05503273	1.24431777
NM_000440	PDE6A	0.051374927	0.12782526	0.09283977	0.168400899	0.20711495	0.136772752	0.294846803	0.143308327	0.259514123
NM_000112	SLC26A2	5.456138611	5.519449711	5.254237175	10.21891499	10.70233345	10.4354887	5.297384262	4.632658005	4.95236969
NM_030953	TIGD6	2.451097488	1.742440701	1.844750404	1.792899251	1.498408318	1.414378285	2.043249369	1.89960742	2.493056059
NM_014983	HMGXB3	15.13806725	16.64900589	16.13704109	16.0461998	16.15535545	15.95873451	20.52042198	20.66981125	20.67719078
NM_005211	CSF1R	0.012110694	0	0	0.011909223	0.012736575	0.038689993	0.047660373	0	0.045881759
NM_002609	PDGFRB	0.651003838	0.67314446	0.508351445	0.008313946	0.008891528	0.018006578	0.457492441	0.481108665	0.528503418
NM_001804	CDX1	0.027262732	0	0	0	0	0	0	0	0
NM_014228	SLC6A7	0.025840899	0	0	0.101644062	0.013588178	0.055035889	0.02542354	0	0
NM_015981	CAMK2A	0.019702105	0	0.019420214	0	0	0	0.009691947	0.010991649	0.009330259
NM_001012301	ARSI	0.076270223	0.060725413	0.075178973	0	0	0	0.030015349	0	0.043342832
NM_001135243	TCOF1	44.44176102	39.7013092	45.65606689	55.6348381	54.68445587	56.05826569	46.40076447	50.52881241	48.32350159
NM_001025159	CD74	4.253310204	3.918423653	3.200996637	137.6286011	142.9283295	159.751236	4.043242931	4.80990839	4.055670738
NM_001025071	RPS14	945.9699707	991.3153687	1019.978088	1113.970825	1105.584229	1086.100342	1062.153076	1086.564575	1104.188232
NM_001543	NDST1	4.975343227	4.418749332	4.856717587	8.992398262	8.718672752	8.642469406	5.617100239	5.094945431	5.749363422
NM_007286	SYNPO	0.447559386	0.516694844	0.370570958	1.822071433	1.562688351	1.534669638	0.387491107	0.319602996	0.423898339
NM_001122853	MYOZ3	0	0	0	0.012381	0	0.013407557	0	0	0
NM_018047	RBM22	33.3801384	33.01612473	32.92284012	29.72662163	30.14587784	33.7483139	31.52412605	29.93847466	29.70407486
NM_001135644	DCTN4	16.58370209	18.33062172	17.37982178	13.84758759	14.19566536	13.96811867	19.91425323	17.70625305	19.79168892
NM_032947	SMIM3	6.064567089	6.056266785	5.65136528	3.969001055	4.941305161	4.452377319	6.577534676	7.367210865	8.370880127
NM_001145805	IRGM	0.058239371	0.086942755	0.114812203	0.057270512	0	0.031009518	0.171896234	0.09747386	0.110320874
NM_001172831	ZNF300	0	0	0	0.071480423	0.015289255	0	0.014303132	0.032442395	0
NR_026867	ZNF300P1	0	0	0	0.019630533	0	0	0	0	0
NM_002084	GPX3	7.489215851	7.098597527	7.030536652	4.855797768	4.760375977	4.557290077	10.28317165	10.77448654	11.25052166
NM_001252385	TNIP1	27.61485863	26.9597702	27.70582008	94.15509796	99.46881866	99.14369965	31.68081665	31.91265678	32.0242424
NM_001155	ANXA6	108.9709854	117.2255402	116.1652527	92.04266357	96.21253967	94.39569092	105.6859894	102.6535873	105.8709641
NM_015621	CCDC69	8.698279381	10.26937485	9.148217201	5.40887928	5.530536175	5.463833809	6.446310997	6.533701897	6.649973392
NM_000405	GM2A	8.278644562	8.512964249	8.056903839	5.796543598	5.937491894	5.747087002	7.217031956	6.913269997	6.984922886
NM_001145017	SLC36A3	0	0	0	0	0	0	0	0	0
NM_181776	SLC36A2	0.014121473	0	0	0	0.01485127	0	0.013893396	0.015756516	0
NM_078483	SLC36A1	5.347273827	5.246836662	5.377996922	4.1062603	3.810684919	4.161566257	4.791626453	4.836615086	4.866435528
NM_001447	FAT2	0.109673597	0.099228144	0.095000863	0.026145233	0.020971188	0.024773911	0.134060368	0.155746266	0.173125833
NM_003118	SPARC	9.0429039	8.946240425	8.303369522	3.136183023	3.877687454	3.783127069	3.627585173	3.54348731	3.313775063
NM_004045	ATOX1	127.5411911	134.7991486	140.8101349	86.55982208	95.69020081	90.37030792	155.5151215	154.4338684	145.3137512
NM_005754	G3BP1	109.0245361	109.1833572	117.1562881	126.1293945	141.4329834	140.4343109	111.6058578	107.3117294	107.4086151
NM_001146040	GLRA1	0.026529137	0	0.026149567	0	0	0	0.052201323	0.029600792	0.025126625
NM_020167	NMUR2	0.046811592	0	0	0	0.024615407	0.024924805	0	0	0
NM_001258020	GRIA1	0.008347945	0.024924491	0.008228506	0	0.008779367	0	0.008213117	0.009314505	0.007906616
NM_018691	FAM114A2	4.21031189	4.307107925	4.067401886	2.886642694	3.298874378	3.090260267	3.94427228	4.098876953	4.702657223
NM_001242336	MFAP3	5.918960094	6.268481731	6.475598335	8.086486816	8.211102486	7.890895844	6.170096874	6.261464596	6.410574913
NM_198321	GALNT10	5.897741318	5.974595547	6.021264076	12.92351818	11.87610912	12.09449387	5.116085052	5.467244148	5.086515427
